0.053489	98.418335	0.050070	98.500000
0.051970	98.459999	0.049442	98.500000
0.052168	98.448334	0.049418	98.480003
0.052564	98.470001	0.049708	98.540001
0.052732	98.480003	0.049896	98.459999
0.051864	98.491669	0.049097	98.529999
0.050842	98.531670	0.048652	98.519997
0.051306	98.485001	0.049014	98.470001
0.050913	98.516670	0.048734	98.540001
0.050880	98.514999	0.048215	98.589996
0.050884	98.498337	0.048410	98.540001
0.051316	98.535004	0.048675	98.529999
0.049731	98.529999	0.046248	98.540001
0.050654	98.538330	0.047263	98.599998
0.051059	98.540001	0.048772	98.510002
0.050386	98.538330	0.047064	98.580002
0.049553	98.538330	0.046268	98.540001
0.049471	98.553337	0.046463	98.529999
0.050035	98.556664	0.046695	98.519997
0.050244	98.550003	0.046990	98.459999
0.051133	98.503334	0.047940	98.650002
0.051114	98.500000	0.047520	98.559998
0.049956	98.551666	0.047760	98.589996
0.048478	98.568336	0.045339	98.650002
0.048099	98.614998	0.046126	98.639999
0.048609	98.591667	0.045340	98.639999
0.048410	98.583336	0.045540	98.620003
0.048265	98.601669	0.045371	98.610001
0.048811	98.601669	0.046213	98.610001
0.047035	98.613335	0.044711	98.599998
0.046754	98.616669	0.044207	98.690002
0.047130	98.613335	0.043958	98.680000
0.046391	98.601669	0.043029	98.730003
0.047316	98.599998	0.044266	98.660004
0.045588	98.641670	0.042825	98.599998
0.045992	98.618332	0.043690	98.650002
0.047117	98.591667	0.044843	98.730003
0.046184	98.621666	0.044459	98.750000
0.046347	98.620003	0.044795	98.650002
0.046248	98.616669	0.045248	98.599998
0.046126	98.675003	0.045023	98.610001
0.046805	98.638336	0.045138	98.680000
0.046072	98.678337	0.044424	98.660004
0.046055	98.641670	0.043499	98.690002
0.046475	98.651665	0.045277	98.669998
0.046982	98.631668	0.047017	98.650002
0.046845	98.650002	0.046670	98.699997
0.045580	98.658333	0.044148	98.680000
0.044322	98.721664	0.042664	98.709999
0.044481	98.699997	0.043972	98.709999
0.045365	98.663330	0.044449	98.650002
0.045298	98.653336	0.044962	98.620003
0.044025	98.728333	0.043938	98.699997
0.045101	98.708336	0.044621	98.680000
0.046180	98.688332	0.045233	98.690002
0.043723	98.730003	0.043089	98.709999
0.044222	98.743332	0.043601	98.650002
0.044994	98.709999	0.043978	98.669998
0.046408	98.673332	0.045160	98.639999
0.044370	98.703331	0.043379	98.690002
